LocationID	Location	ParentLocationID	Latitude	Longitude	StreamDatumFt	HeadDatumFt	TailDatumFt	BrookfieldDatumFt	River	RiverMile	HydroOrder	USGSID	TimeZone	PlantType	PlantID	NumGenUnits	MaxGenOutput_MW	AvgMaxGenPerUnit_MW	GenThreshold_MW	IsMelMsl	SeepageCfs	ReservoirNum	DrawRateWeekFt	LowNotchFt	MinNavFt	MinNormalFt	MinPowerFt	MinRegulatoryFt	SpillcrestFt	SurchargeFt	TopOfGatesFt	DamTopFt	AllowableFluctuationsFt	FlowMinCushionKcfs	FlowMinNavKcfs	FlowSurchargeKcfs	FlowTopOfGatesKcfs	State	IsBalancingGuide	Owner	FloodStageFt	YearOfClosure	Datum	PrecipitationGage	PoolLevel	PoolLevelOrder	PrescheduleOrder	FlowsheetOrder	Ownership	DamType	AltAbbr1	AltAbbr2	StreamGage	EdsSite	EdsStation	Tw01Max	Tw24Max	DtMax	BpMax	UnitType	TurbineFlowHardMax_CFS	RatedCapacity_MW	GateType	GatePositionType
APH-SP-04	Apalachia Dam	HADT1	35.168056	-84.295280	0.000000	0.0000	0.0000	0.000000	None	-1.0000	-1					-1	-1	-1	0	0	0.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000		0		-1.0000	-1	0.000000	None	None	-1	0	0	None	None	None	None	None	-1	-1	-1.000000	-1.000000	-1.000000	-1.000000		-1	-1	SPILL	DISC
APH-SP-05	Apalachia Dam	HADT1	35.168056	-84.295280	0.000000	0.0000	0.0000	0.000000	None	-1.0000	-1					-1	-1	-1	0	0	0.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000		0		-1.0000	-1	0.000000	None	None	-1	0	0	None	None	None	None	None	-1	-1	-1.000000	-1.000000	-1.000000	-1.000000		-1	-1	SPILL	DISC
APH-SP-06	Apalachia Dam	HADT1	35.168056	-84.295280	0.000000	0.0000	0.0000	0.000000	None	-1.0000	-1					-1	-1	-1	0	0	0.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000		0		-1.0000	-1	0.000000	None	None	-1	0	0	None	None	None	None	None	-1	-1	-1.000000	-1.000000	-1.000000	-1.000000		-1	-1	SPILL	DISC
APH-SP-07	Apalachia Dam	HADT1	35.168056	-84.295280	0.000000	0.0000	0.0000	0.000000	None	-1.0000	-1					-1	-1	-1	0	0	0.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000		0		-1.0000	-1	0.000000	None	None	-1	0	0	None	None	None	None	None	-1	-1	-1.000000	-1.000000	-1.000000	-1.000000		-1	-1	SPILL	DISC
APH-SP-08	Apalachia Dam	HADT1	35.168056	-84.295280	0.000000	0.0000	0.0000	0.000000	None	-1.0000	-1					-1	-1	-1	0	0	0.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000		0		-1.0000	-1	0.000000	None	None	-1	0	0	None	None	None	None	None	-1	-1	-1.000000	-1.000000	-1.000000	-1.000000		-1	-1	SPILL	DISC
APH-SP-09	Apalachia Dam	HADT1	35.168056	-84.295280	0.000000	0.0000	0.0000	0.000000	None	-1.0000	-1					-1	-1	-1	0	0	0.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000		0		-1.0000	-1	0.000000	None	None	-1	0	0	None	None	None	None	None	-1	-1	-1.000000	-1.000000	-1.000000	-1.000000		-1	-1	SPILL	DISC
APH-SP-10	Apalachia Dam	HADT1	35.168056	-84.295280	0.000000	0.0000	0.0000	0.000000	None	-1.0000	-1					-1	-1	-1	0	0	0.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000		0		-1.0000	-1	0.000000	None	None	-1	0	0	None	None	None	None	None	-1	-1	-1.000000	-1.000000	-1.000000	-1.000000		-1	-1	SPILL	DISC
APLV2	Appalachia	APLV2	36.901943	-82.788055	0.000000	0.0000	0.0000	0.000000	None	-1.0000	-1		EST			-1	-1	-1	0	0	0.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	VA	0		-1.0000	-1	0.000000	Precip	None	-1	0	0	None	None	None	None	None	-1	-1	-1.000000	-1.000000	-1.000000	-1.000000		-1	-1
ARTT1	Powell nr Arthur	ARTT1	36.542500	-83.629997	1043.840000	0.0000	0.0000	0.000000	Powell	65.4000	640	3532000	EST			-1	-1	-1	0	0	0.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	TN	0		-1.0000	-1	1043.840033	Precip	None	-1	0	0	None	None	None	None	Stream	-1	-1	-1.000000	-1.000000	-1.000000	-1.000000		-1	-1
AVLN7	French Broad at Asheville	AVLN7	35.609165	-82.578613	1950.280000	0.0000	0.0000	0.000000	French Broad	145.8000	250	3451500	EST			-1	-1	-1	0	0	0.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	NC	0		-1.0000	-1	1950.280062	Precip	None	-1	0	0	None	None	None	None	Stream	-1	-1	-1.000000	-1.000000	-1.000000	-1.000000		-1	-1
